customer_id,customer_name,email,city,signup_date
862,Customer_862,customer862@outlook.com,Pune,2024-01-14
863,Customer_863,customer863@yahoo.com,Chennai,2024-06-25
864,Customer_864,customer864@outlook.com,Mumbai,2024-11-24
865,Customer_865,customer865@outlook.com,Hyderabad,2024-07-01
866,Customer_866,customer866@yahoo.com,Mumbai,2024-03-03
867,Customer_867,customer867@yahoo.com,Mumbai,2024-04-05
868,Customer_868,customer868@outlook.com,Ahmedabad,2024-12-07
869,Customer_869,customer869@outlook.com,Bengaluru,2024-10-25
870,Customer_870,customer870@gmail.com,Bengaluru,2024-01-21
871,Customer_871,customer871@gmail.com,Pune,2024-04-15
872,Customer_872,customer872@gmail.com,Mumbai,2024-11-23
873,Customer_873,customer873@outlook.com,Kolkata,2024-07-05
874,Customer_874,customer874@gmail.com,Pune,2024-01-06
875,Customer_875,customer875@yahoo.com,Delhi,2024-01-04
876,Customer_876,customer876@gmail.com,Bengaluru,2024-08-29
877,Customer_877,customer877@gmail.com,Hyderabad,2024-03-10
878,Customer_878,customer878@outlook.com,Ahmedabad,2024-10-18
879,Customer_879,customer879@yahoo.com,Delhi,2024-07-10
880,Customer_880,customer880@outlook.com,Kolkata,2024-04-24
881,Customer_881,customer881@yahoo.com,Ahmedabad,2024-08-29
882,Customer_882,customer882@yahoo.com,Pune,2024-05-06
883,Customer_883,customer883@gmail.com,Ahmedabad,2024-12-09
884,Customer_884,customer884@outlook.com,Ahmedabad,2024-11-11
885,Customer_885,customer885@yahoo.com,Mumbai,2024-03-04
886,Customer_886,customer886@yahoo.com,Delhi,2024-08-26
887,Customer_887,customer887@yahoo.com,Ahmedabad,2024-09-09
888,Customer_888,customer888@outlook.com,Pune,2024-12-17
889,Customer_889,customer889@gmail.com,Kolkata,2024-07-12
890,Customer_890,customer890@yahoo.com,Ahmedabad,2024-01-05
891,Customer_891,customer891@yahoo.com,Pune,2024-01-18
892,Customer_892,customer892@yahoo.com,Hyderabad,2024-08-08
893,Customer_893,customer893@outlook.com,Chennai,2024-06-15
894,Customer_894,customer894@yahoo.com,Pune,2024-11-11
895,Customer_895,customer895@outlook.com,Mumbai,2024-09-08
896,Customer_896,customer896@gmail.com,Ahmedabad,2024-09-09
897,Customer_897,customer897@outlook.com,Chennai,2024-12-22
898,Customer_898,customer898@outlook.com,Chennai,2024-08-13
899,Customer_899,customer899@gmail.com,Delhi,2024-12-27
900,Customer_900,customer900@outlook.com,Delhi,2024-03-11
901,Customer_901,customer901@gmail.com,Bengaluru,2024-08-12
902,Customer_902,customer902@gmail.com,Delhi,2024-06-14
903,Customer_903,customer903@outlook.com,Pune,2024-03-29
904,Customer_904,customer904@outlook.com,Hyderabad,2024-08-25
905,Customer_905,customer905@gmail.com,Hyderabad,2024-08-07
906,Customer_906,customer906@gmail.com,Pune,2024-05-21
907,Customer_907,customer907@yahoo.com,Chennai,2024-06-29
908,Customer_908,customer908@outlook.com,Bengaluru,2024-03-30
909,Customer_909,customer909@gmail.com,Bengaluru,2024-08-12
910,Customer_910,customer910@gmail.com,Ahmedabad,2024-01-29
911,Customer_911,customer911@outlook.com,Pune,2024-06-14
912,Customer_912,customer912@outlook.com,Chennai,2024-01-31
913,Customer_913,customer913@yahoo.com,Chennai,2024-01-23
914,Customer_914,customer914@yahoo.com,Mumbai,2024-06-12
915,Customer_915,customer915@outlook.com,Mumbai,2024-03-18
916,Customer_916,customer916@outlook.com,Chennai,2024-03-02
917,Customer_917,customer917@gmail.com,Bengaluru,2024-08-27
918,Customer_918,customer918@yahoo.com,Bengaluru,2024-03-12
919,Customer_919,customer919@outlook.com,Kolkata,2024-05-14
920,Customer_920,customer920@yahoo.com,Ahmedabad,2024-11-12
921,Customer_921,customer921@yahoo.com,Ahmedabad,2024-04-02
922,Customer_922,customer922@yahoo.com,Delhi,2024-06-09
923,Customer_923,customer923@yahoo.com,Kolkata,2024-10-09
924,Customer_924,customer924@outlook.com,Hyderabad,2024-12-16
925,Customer_925,customer925@yahoo.com,Hyderabad,2024-07-23
926,Customer_926,customer926@outlook.com,Pune,2024-03-01
927,Customer_927,customer927@yahoo.com,Delhi,2024-01-30
928,Customer_928,customer928@outlook.com,Ahmedabad,2024-10-21
929,Customer_929,customer929@yahoo.com,Mumbai,2024-06-11
930,Customer_930,customer930@outlook.com,Kolkata,2024-02-20
931,Customer_931,customer931@outlook.com,Ahmedabad,2024-06-15
932,Customer_932,customer932@outlook.com,Pune,2024-06-05
933,Customer_933,customer933@outlook.com,Kolkata,2024-04-10
934,Customer_934,customer934@gmail.com,Hyderabad,2024-01-25
935,Customer_935,customer935@gmail.com,Bengaluru,2024-04-01
936,Customer_936,customer936@gmail.com,Mumbai,2024-03-28
937,Customer_937,customer937@outlook.com,Chennai,2024-11-08
938,Customer_938,customer938@gmail.com,Delhi,2024-12-17
939,Customer_939,customer939@outlook.com,Chennai,2024-10-15
940,Customer_940,customer940@outlook.com,Delhi,2024-07-22
941,Customer_941,customer941@gmail.com,Bengaluru,2024-11-27
942,Customer_942,customer942@gmail.com,Kolkata,2024-04-04
943,Customer_943,customer943@gmail.com,Mumbai,2024-11-29
944,Customer_944,customer944@gmail.com,Delhi,2024-06-26
945,Customer_945,customer945@outlook.com,Mumbai,2024-08-29
946,Customer_946,customer946@outlook.com,Pune,2024-12-21
947,Customer_947,customer947@gmail.com,Mumbai,2024-02-20
948,Customer_948,customer948@yahoo.com,Chennai,2024-01-12
949,Customer_949,customer949@gmail.com,Ahmedabad,2024-02-01
950,Customer_950,customer950@outlook.com,Hyderabad,2024-09-29
951,Customer_951,customer951@outlook.com,Bengaluru,2024-03-27
952,Customer_952,customer952@gmail.com,Pune,2024-12-15
953,Customer_953,customer953@gmail.com,Chennai,2024-01-03
954,Customer_954,customer954@gmail.com,Delhi,2024-03-26
955,Customer_955,customer955@yahoo.com,Bengaluru,2024-04-22
956,Customer_956,customer956@outlook.com,Kolkata,2024-12-10
957,Customer_957,customer957@gmail.com,Ahmedabad,2024-01-27
958,Customer_958,customer958@outlook.com,Chennai,2024-03-08
959,Customer_959,customer959@gmail.com,Delhi,2024-06-06
960,Customer_960,customer960@yahoo.com,Delhi,2024-01-28
961,Customer_961,customer961@yahoo.com,Bengaluru,2024-09-24
962,Customer_962,customer962@outlook.com,Delhi,2024-07-08
963,Customer_963,customer963@outlook.com,Hyderabad,2024-06-20
964,Customer_964,customer964@yahoo.com,Chennai,2024-12-16
965,Customer_965,customer965@outlook.com,Delhi,2024-11-07
966,Customer_966,customer966@yahoo.com,Mumbai,2024-01-01
967,Customer_967,customer967@yahoo.com,Bengaluru,2024-05-24
968,Customer_968,customer968@gmail.com,Mumbai,2024-10-19
969,Customer_969,customer969@yahoo.com,Chennai,2024-12-27
970,Customer_970,customer970@outlook.com,Ahmedabad,2024-11-04
971,Customer_971,customer971@yahoo.com,Pune,2024-08-26
972,Customer_972,customer972@outlook.com,Delhi,2024-07-31
973,Customer_973,customer973@gmail.com,Ahmedabad,2024-01-16
974,Customer_974,customer974@yahoo.com,Ahmedabad,2024-07-22
975,Customer_975,customer975@yahoo.com,Bengaluru,2024-02-02
976,Customer_976,customer976@yahoo.com,Mumbai,2024-01-28
977,Customer_977,customer977@gmail.com,Chennai,2024-07-28
978,Customer_978,customer978@gmail.com,Mumbai,2024-03-15
979,Customer_979,customer979@outlook.com,Bengaluru,2024-02-11
980,Customer_980,customer980@yahoo.com,Bengaluru,2024-10-13
981,Customer_981,customer981@outlook.com,Ahmedabad,2024-01-09
982,Customer_982,customer982@yahoo.com,Ahmedabad,2024-05-13
983,Customer_983,customer983@yahoo.com,Hyderabad,2024-03-29
984,Customer_984,customer984@gmail.com,Chennai,2024-01-08
985,Customer_985,customer985@gmail.com,Chennai,2024-09-01
986,Customer_986,customer986@outlook.com,Delhi,2024-03-06
987,Customer_987,customer987@yahoo.com,Hyderabad,2024-09-29
988,Customer_988,customer988@outlook.com,Bengaluru,2024-02-26
989,Customer_989,customer989@outlook.com,Ahmedabad,2024-09-17
990,Customer_990,customer990@gmail.com,Mumbai,2024-07-29
991,Customer_991,customer991@yahoo.com,Mumbai,2024-02-02
992,Customer_992,customer992@gmail.com,Ahmedabad,2024-06-13
993,Customer_993,customer993@outlook.com,Mumbai,2024-08-08
994,Customer_994,customer994@outlook.com,Kolkata,2024-08-26
995,Customer_995,customer995@gmail.com,Pune,2024-05-18
996,Customer_996,customer996@yahoo.com,Delhi,2024-08-25
997,Customer_997,customer997@outlook.com,Pune,2024-10-13
998,Customer_998,customer998@gmail.com,Kolkata,2024-05-22
999,Customer_999,customer999@outlook.com,Delhi,2024-05-02
1000,Customer_1000,customer1000@gmail.com,Bengaluru,2024-11-30
1001,Customer_1001,customer1001@yahoo.com,Delhi,2024-06-10
1002,Customer_1002,customer1002@outlook.com,Mumbai,2024-05-31
1003,Customer_1003,customer1003@outlook.com,Pune,2024-08-27
1004,Customer_1004,customer1004@outlook.com,Hyderabad,2024-05-07
1005,Customer_1005,customer1005@outlook.com,Chennai,2024-02-23
1006,Customer_1006,customer1006@outlook.com,Chennai,2024-10-17
1007,Customer_1007,customer1007@gmail.com,Bengaluru,2024-09-13
1008,Customer_1008,customer1008@outlook.com,Delhi,2024-04-24
1009,Customer_1009,customer1009@gmail.com,Ahmedabad,2024-04-27
1010,Customer_1010,customer1010@gmail.com,Delhi,2024-09-07
1011,Customer_1011,customer1011@outlook.com,Mumbai,2024-01-03
1012,Customer_1012,customer1012@yahoo.com,Mumbai,2024-07-31
1013,Customer_1013,customer1013@yahoo.com,Bengaluru,2024-07-04
1014,Customer_1014,customer1014@yahoo.com,Hyderabad,2024-03-08
1015,Customer_1015,customer1015@outlook.com,Bengaluru,2024-03-29
1016,Customer_1016,customer1016@yahoo.com,Delhi,2024-12-17
1017,Customer_1017,customer1017@gmail.com,Pune,2024-03-17
1018,Customer_1018,customer1018@outlook.com,Hyderabad,2024-07-18
1019,Customer_1019,customer1019@outlook.com,Kolkata,2024-01-12
1020,Customer_1020,customer1020@outlook.com,Hyderabad,2024-02-16
1021,Customer_1021,customer1021@yahoo.com,Kolkata,2024-09-14
1022,Customer_1022,customer1022@gmail.com,Ahmedabad,2024-01-04
1023,Customer_1023,customer1023@gmail.com,Mumbai,2024-04-20
1024,Customer_1024,customer1024@gmail.com,Chennai,2024-12-09
1025,Customer_1025,customer1025@outlook.com,Chennai,2024-01-09
1026,Customer_1026,customer1026@yahoo.com,Pune,2024-10-22
1027,Customer_1027,customer1027@yahoo.com,Kolkata,2024-11-03
1028,Customer_1028,customer1028@outlook.com,Mumbai,2024-08-08
1029,Customer_1029,customer1029@outlook.com,Chennai,2024-01-20
1030,Customer_1030,customer1030@yahoo.com,Bengaluru,2024-02-19
1031,Customer_1031,customer1031@yahoo.com,Delhi,2024-10-20
1032,Customer_1032,customer1032@gmail.com,Chennai,2024-07-16
1033,Customer_1033,customer1033@gmail.com,Delhi,2024-04-10
1034,Customer_1034,customer1034@outlook.com,Delhi,2024-03-01
1035,Customer_1035,customer1035@gmail.com,Delhi,2024-09-25
1036,Customer_1036,customer1036@outlook.com,Chennai,2024-10-18
1037,Customer_1037,customer1037@gmail.com,Chennai,2024-06-17
1038,Customer_1038,customer1038@outlook.com,Ahmedabad,2024-06-23
1039,Customer_1039,customer1039@outlook.com,Ahmedabad,2024-12-30
1040,Customer_1040,customer1040@gmail.com,Chennai,2024-03-23
1041,Customer_1041,customer1041@gmail.com,Mumbai,2024-02-23
1042,Customer_1042,customer1042@yahoo.com,Ahmedabad,2024-03-15
1043,Customer_1043,customer1043@yahoo.com,Hyderabad,2024-11-22
1044,Customer_1044,customer1044@gmail.com,Delhi,2024-09-30
1045,Customer_1045,customer1045@gmail.com,Bengaluru,2024-04-01
1046,Customer_1046,customer1046@gmail.com,Bengaluru,2024-12-13
1047,Customer_1047,customer1047@yahoo.com,Delhi,2024-04-08
1048,Customer_1048,customer1048@outlook.com,Delhi,2024-10-20
1049,Customer_1049,customer1049@gmail.com,Kolkata,2024-08-30
1050,Customer_1050,customer1050@gmail.com,Bengaluru,2024-05-14
1051,Customer_1051,customer1051@gmail.com,Mumbai,2024-06-30
1052,Customer_1052,customer1052@gmail.com,Kolkata,2024-01-06
1053,Customer_1053,customer1053@outlook.com,Ahmedabad,2024-02-24
1054,Customer_1054,customer1054@gmail.com,Chennai,2024-06-11
1055,Customer_1055,customer1055@yahoo.com,Hyderabad,2024-03-10
1056,Customer_1056,customer1056@gmail.com,Pune,2024-04-26
1057,Customer_1057,customer1057@yahoo.com,Kolkata,2024-02-08
1058,Customer_1058,customer1058@gmail.com,Delhi,2024-10-16
1059,Customer_1059,customer1059@yahoo.com,Hyderabad,2024-10-14
1060,Customer_1060,customer1060@outlook.com,Mumbai,2024-04-03
1061,Customer_1061,customer1061@outlook.com,Chennai,2024-08-18
1062,Customer_1062,customer1062@gmail.com,Pune,2024-11-25
1063,Customer_1063,customer1063@outlook.com,Pune,2024-01-02
1064,Customer_1064,customer1064@yahoo.com,Pune,2024-03-09
1065,Customer_1065,customer1065@yahoo.com,Bengaluru,2024-06-13
1066,Customer_1066,customer1066@yahoo.com,Kolkata,2024-06-02
1067,Customer_1067,customer1067@gmail.com,Bengaluru,2024-11-28
1068,Customer_1068,customer1068@yahoo.com,Chennai,2024-12-17
1069,Customer_1069,customer1069@outlook.com,Ahmedabad,2024-07-21
1070,Customer_1070,customer1070@gmail.com,Pune,2024-08-22
1071,Customer_1071,customer1071@outlook.com,Hyderabad,2024-10-24
1072,Customer_1072,customer1072@gmail.com,Kolkata,2024-09-13
1073,Customer_1073,customer1073@yahoo.com,Pune,2024-11-02
1074,Customer_1074,customer1074@yahoo.com,Bengaluru,2024-12-28
1075,Customer_1075,customer1075@yahoo.com,Bengaluru,2024-03-13
1076,Customer_1076,customer1076@gmail.com,Pune,2024-11-14
1077,Customer_1077,customer1077@outlook.com,Pune,2024-05-14
1078,Customer_1078,customer1078@yahoo.com,Pune,2024-09-18
1079,Customer_1079,customer1079@gmail.com,Bengaluru,2024-11-25
1080,Customer_1080,customer1080@yahoo.com,Ahmedabad,2024-12-26
1081,Customer_1081,customer1081@gmail.com,Ahmedabad,2024-04-26
1082,Customer_1082,customer1082@outlook.com,Pune,2024-02-12
1083,Customer_1083,customer1083@gmail.com,Pune,2024-10-21
1084,Customer_1084,customer1084@yahoo.com,Chennai,2024-04-26
1085,Customer_1085,customer1085@outlook.com,Delhi,2024-04-25
1086,Customer_1086,customer1086@gmail.com,Bengaluru,2024-03-24
1087,Customer_1087,customer1087@gmail.com,Mumbai,2024-01-19
1088,Customer_1088,customer1088@gmail.com,Kolkata,2024-10-30
1089,Customer_1089,customer1089@outlook.com,Mumbai,2024-03-04
1090,Customer_1090,customer1090@yahoo.com,Kolkata,2024-07-20
1091,Customer_1091,customer1091@yahoo.com,Bengaluru,2024-06-04
1092,Customer_1092,customer1092@gmail.com,Mumbai,2024-09-07
1093,Customer_1093,customer1093@gmail.com,Ahmedabad,2024-03-16
1094,Customer_1094,customer1094@yahoo.com,Ahmedabad,2024-09-10
1095,Customer_1095,customer1095@outlook.com,Kolkata,2024-11-10
1096,Customer_1096,customer1096@outlook.com,Hyderabad,2024-08-27
1097,Customer_1097,customer1097@gmail.com,Bengaluru,2024-06-04
1098,Customer_1098,customer1098@yahoo.com,Delhi,2024-04-06
1099,Customer_1099,customer1099@outlook.com,Bengaluru,2024-01-02
1100,Customer_1100,customer1100@outlook.com,Ahmedabad,2024-01-22
1101,Customer_1101,customer1101@outlook.com,Chennai,2024-01-26
1102,Customer_1102,customer1102@yahoo.com,Ahmedabad,2024-01-27
1103,Customer_1103,customer1103@outlook.com,Mumbai,2024-02-21
1104,Customer_1104,customer1104@yahoo.com,Pune,2024-06-06
1105,Customer_1105,customer1105@outlook.com,Pune,2024-04-19
1106,Customer_1106,customer1106@gmail.com,Chennai,2024-12-06
1107,Customer_1107,customer1107@outlook.com,Pune,2024-06-22
1108,Customer_1108,customer1108@gmail.com,Mumbai,2024-08-04
1109,Customer_1109,customer1109@yahoo.com,Kolkata,2024-02-23
1110,Customer_1110,customer1110@outlook.com,Ahmedabad,2024-09-13
1111,Customer_1111,customer1111@outlook.com,Chennai,2024-02-07
1112,Customer_1112,customer1112@yahoo.com,Chennai,2024-10-17
1113,Customer_1113,customer1113@outlook.com,Ahmedabad,2024-02-03
1114,Customer_1114,customer1114@outlook.com,Pune,2024-08-18
1115,Customer_1115,customer1115@yahoo.com,Chennai,2024-10-28
1116,Customer_1116,customer1116@gmail.com,Mumbai,2024-09-07
1117,Customer_1117,customer1117@outlook.com,Hyderabad,2024-05-02
1118,Customer_1118,customer1118@outlook.com,Delhi,2024-04-27
1119,Customer_1119,customer1119@gmail.com,Bengaluru,2024-04-23
1120,Customer_1120,customer1120@yahoo.com,Chennai,2024-07-17
1121,Customer_1121,customer1121@gmail.com,Hyderabad,2024-12-28
1122,Customer_1122,customer1122@outlook.com,Hyderabad,2024-03-20
1123,Customer_1123,customer1123@outlook.com,Mumbai,2024-08-09
1124,Customer_1124,customer1124@outlook.com,Pune,2024-02-17
1125,Customer_1125,customer1125@gmail.com,Delhi,2024-11-22
1126,Customer_1126,customer1126@outlook.com,Kolkata,2024-11-03
1127,Customer_1127,customer1127@outlook.com,Bengaluru,2024-09-17
1128,Customer_1128,customer1128@yahoo.com,Kolkata,2024-11-20
1129,Customer_1129,customer1129@gmail.com,Hyderabad,2024-02-10
1130,Customer_1130,customer1130@yahoo.com,Chennai,2024-03-16
1131,Customer_1131,customer1131@gmail.com,Mumbai,2024-01-26
1132,Customer_1132,customer1132@gmail.com,Hyderabad,2024-07-22
1133,Customer_1133,customer1133@outlook.com,Delhi,2024-03-18
1134,Customer_1134,customer1134@gmail.com,Chennai,2024-04-06
1135,Customer_1135,customer1135@outlook.com,Chennai,2024-01-13
1136,Customer_1136,customer1136@yahoo.com,Pune,2024-12-15
1137,Customer_1137,customer1137@gmail.com,Bengaluru,2024-07-03
1138,Customer_1138,customer1138@yahoo.com,Chennai,2024-03-09
1139,Customer_1139,customer1139@gmail.com,Delhi,2024-06-30
1140,Customer_1140,customer1140@outlook.com,Hyderabad,2024-11-23
1141,Customer_1141,customer1141@gmail.com,Ahmedabad,2024-01-27
1142,Customer_1142,customer1142@outlook.com,Ahmedabad,2024-04-24
1143,Customer_1143,customer1143@outlook.com,Hyderabad,2024-05-10
1144,Customer_1144,customer1144@outlook.com,Kolkata,2024-07-22
1145,Customer_1145,customer1145@yahoo.com,Delhi,2024-08-03
1146,Customer_1146,customer1146@gmail.com,Pune,2024-01-06
1147,Customer_1147,customer1147@yahoo.com,Kolkata,2024-01-11
1148,Customer_1148,customer1148@outlook.com,Pune,2024-05-25
1149,Customer_1149,customer1149@outlook.com,Mumbai,2024-10-11
1150,Customer_1150,customer1150@yahoo.com,Ahmedabad,2024-06-03
1151,Customer_1151,customer1151@yahoo.com,Ahmedabad,2024-01-25
1152,Customer_1152,customer1152@outlook.com,Chennai,2024-03-13
1153,Customer_1153,customer1153@gmail.com,Chennai,2024-11-18
1154,Customer_1154,customer1154@yahoo.com,Hyderabad,2024-03-06
1155,Customer_1155,customer1155@outlook.com,Ahmedabad,2024-10-26
1156,Customer_1156,customer1156@yahoo.com,Kolkata,2024-04-27
1157,Customer_1157,customer1157@outlook.com,Delhi,2024-03-04
1158,Customer_1158,customer1158@yahoo.com,Mumbai,2024-01-12
1159,Customer_1159,customer1159@yahoo.com,Pune,2024-04-01
1160,Customer_1160,customer1160@outlook.com,Bengaluru,2024-08-29
1161,Customer_1161,customer1161@yahoo.com,Delhi,2024-01-20
1162,Customer_1162,customer1162@yahoo.com,Delhi,2024-09-25
1163,Customer_1163,customer1163@gmail.com,Mumbai,2024-07-19
1164,Customer_1164,customer1164@yahoo.com,Chennai,2024-09-10
1165,Customer_1165,customer1165@outlook.com,Pune,2024-07-25
1166,Customer_1166,customer1166@yahoo.com,Bengaluru,2024-12-03
1167,Customer_1167,customer1167@yahoo.com,Hyderabad,2024-01-15
1168,Customer_1168,customer1168@gmail.com,Pune,2024-04-02
1169,Customer_1169,customer1169@outlook.com,Chennai,2024-06-16
1170,Customer_1170,customer1170@yahoo.com,Chennai,2024-04-04
1171,Customer_1171,customer1171@yahoo.com,Delhi,2024-10-02
1172,Customer_1172,customer1172@outlook.com,Bengaluru,2024-07-16
1173,Customer_1173,customer1173@outlook.com,Hyderabad,2024-07-10
1174,Customer_1174,customer1174@yahoo.com,Hyderabad,2024-05-29
1175,Customer_1175,customer1175@outlook.com,Mumbai,2024-03-01
1176,Customer_1176,customer1176@yahoo.com,Ahmedabad,2024-02-02
1177,Customer_1177,customer1177@outlook.com,Kolkata,2024-09-06
1178,Customer_1178,customer1178@gmail.com,Mumbai,2024-07-21
1179,Customer_1179,customer1179@yahoo.com,Ahmedabad,2024-03-02
1180,Customer_1180,customer1180@gmail.com,Mumbai,2024-08-03
1181,Customer_1181,customer1181@yahoo.com,Pune,2024-05-08
1182,Customer_1182,customer1182@yahoo.com,Hyderabad,2024-01-25
1183,Customer_1183,customer1183@gmail.com,Bengaluru,2024-03-06
1184,Customer_1184,customer1184@gmail.com,Mumbai,2024-02-07
1185,Customer_1185,customer1185@yahoo.com,Delhi,2024-08-11
1186,Customer_1186,customer1186@gmail.com,Hyderabad,2024-01-15
1187,Customer_1187,customer1187@gmail.com,Kolkata,2024-05-20
1188,Customer_1188,customer1188@outlook.com,Chennai,2024-02-29
1189,Customer_1189,customer1189@outlook.com,Kolkata,2024-07-02
1190,Customer_1190,customer1190@gmail.com,Pune,2024-01-23
1191,Customer_1191,customer1191@outlook.com,Pune,2024-07-27
1192,Customer_1192,customer1192@yahoo.com,Ahmedabad,2024-06-05
1193,Customer_1193,customer1193@outlook.com,Mumbai,2024-08-02
1194,Customer_1194,customer1194@outlook.com,Chennai,2024-01-24
1195,Customer_1195,customer1195@yahoo.com,Hyderabad,2024-09-23
1196,Customer_1196,customer1196@yahoo.com,Pune,2024-10-30
1197,Customer_1197,customer1197@yahoo.com,Kolkata,2024-10-04
1198,Customer_1198,customer1198@yahoo.com,Kolkata,2024-06-17
1199,Customer_1199,customer1199@yahoo.com,Bengaluru,2024-07-02
1200,Customer_1200,customer1200@yahoo.com,Chennai,2024-10-17
1201,Customer_1201,customer1201@gmail.com,Pune,2024-12-20
1202,Customer_1202,customer1202@yahoo.com,Kolkata,2024-09-23
1203,Customer_1203,customer1203@yahoo.com,Pune,2024-02-19
1204,Customer_1204,customer1204@gmail.com,Hyderabad,2024-04-30
1205,Customer_1205,customer1205@outlook.com,Kolkata,2024-07-30
1206,Customer_1206,customer1206@outlook.com,Kolkata,2024-01-21
1207,Customer_1207,customer1207@outlook.com,Ahmedabad,2024-03-06
1208,Customer_1208,customer1208@gmail.com,Ahmedabad,2024-06-08
1209,Customer_1209,customer1209@outlook.com,Chennai,2024-10-08
1210,Customer_1210,customer1210@gmail.com,Kolkata,2024-12-04
1211,Customer_1211,customer1211@gmail.com,Hyderabad,2024-04-03
1212,Customer_1212,customer1212@yahoo.com,Ahmedabad,2024-03-24
1213,Customer_1213,customer1213@outlook.com,Delhi,2024-10-21
1214,Customer_1214,customer1214@yahoo.com,Hyderabad,2024-12-03
1215,Customer_1215,customer1215@yahoo.com,Delhi,2024-05-16
1216,Customer_1216,customer1216@gmail.com,Hyderabad,2024-10-26
1217,Customer_1217,customer1217@outlook.com,Chennai,2024-01-10
1218,Customer_1218,customer1218@gmail.com,Mumbai,2024-09-20
1219,Customer_1219,customer1219@gmail.com,Kolkata,2024-08-13
1220,Customer_1220,customer1220@outlook.com,Chennai,2024-01-10
1221,Customer_1221,customer1221@gmail.com,Delhi,2024-07-21
1222,Customer_1222,customer1222@gmail.com,Bengaluru,2024-09-22
1223,Customer_1223,customer1223@yahoo.com,Ahmedabad,2024-11-03
1224,Customer_1224,customer1224@yahoo.com,Pune,2024-08-30
1225,Customer_1225,customer1225@outlook.com,Pune,2024-05-03
1226,Customer_1226,customer1226@yahoo.com,Bengaluru,2024-02-21
1227,Customer_1227,customer1227@yahoo.com,Pune,2024-09-21
1228,Customer_1228,customer1228@gmail.com,Ahmedabad,2024-10-04
1229,Customer_1229,customer1229@gmail.com,Ahmedabad,2024-01-18
1230,Customer_1230,customer1230@yahoo.com,Bengaluru,2024-11-24
1231,Customer_1231,customer1231@yahoo.com,Delhi,2024-02-10
1232,Customer_1232,customer1232@outlook.com,Hyderabad,2024-01-04
1233,Customer_1233,customer1233@outlook.com,Chennai,2024-05-31
1234,Customer_1234,customer1234@yahoo.com,Chennai,2024-11-18
1235,Customer_1235,customer1235@yahoo.com,Hyderabad,2024-01-26
1236,Customer_1236,customer1236@yahoo.com,Hyderabad,2024-04-13
1237,Customer_1237,customer1237@gmail.com,Hyderabad,2024-01-12
1238,Customer_1238,customer1238@gmail.com,Hyderabad,2024-11-19
1239,Customer_1239,customer1239@gmail.com,Bengaluru,2024-12-09
1240,Customer_1240,customer1240@yahoo.com,Pune,2024-07-18
1241,Customer_1241,customer1241@gmail.com,Bengaluru,2024-10-01
1242,Customer_1242,customer1242@outlook.com,Hyderabad,2024-09-19
1243,Customer_1243,customer1243@yahoo.com,Chennai,2024-05-05
1244,Customer_1244,customer1244@gmail.com,Pune,2024-03-31
1245,Customer_1245,customer1245@outlook.com,Pune,2024-11-21
1246,Customer_1246,customer1246@gmail.com,Delhi,2024-04-21
1247,Customer_1247,customer1247@gmail.com,Bengaluru,2024-03-19
1248,Customer_1248,customer1248@gmail.com,Ahmedabad,2024-01-09
1249,Customer_1249,customer1249@yahoo.com,Hyderabad,2024-11-18
1250,Customer_1250,customer1250@gmail.com,Hyderabad,2024-01-11
1251,Customer_1251,customer1251@outlook.com,Chennai,2024-09-29
1252,Customer_1252,customer1252@outlook.com,Bengaluru,2024-04-19
1253,Customer_1253,customer1253@yahoo.com,Kolkata,2024-01-09
1254,Customer_1254,customer1254@outlook.com,Chennai,2024-07-14
1255,Customer_1255,customer1255@outlook.com,Pune,2024-03-27
1256,Customer_1256,customer1256@outlook.com,Kolkata,2024-01-20
1257,Customer_1257,customer1257@outlook.com,Kolkata,2024-09-16
1258,Customer_1258,customer1258@gmail.com,Ahmedabad,2024-12-06
1259,Customer_1259,customer1259@outlook.com,Kolkata,2024-02-09
1260,Customer_1260,customer1260@yahoo.com,Chennai,2024-01-05
1261,Customer_1261,customer1261@gmail.com,Chennai,2024-09-22
1262,Customer_1262,customer1262@outlook.com,Delhi,2024-09-11
1263,Customer_1263,customer1263@outlook.com,Kolkata,2024-06-03
1264,Customer_1264,customer1264@gmail.com,Bengaluru,2024-02-20
1265,Customer_1265,customer1265@yahoo.com,Pune,2024-01-30
1266,Customer_1266,customer1266@outlook.com,Pune,2024-06-18
1267,Customer_1267,customer1267@outlook.com,Ahmedabad,2024-12-09
1268,Customer_1268,customer1268@outlook.com,Ahmedabad,2024-09-14
1269,Customer_1269,customer1269@outlook.com,Pune,2024-02-01
1270,Customer_1270,customer1270@outlook.com,Chennai,2024-01-23
1271,Customer_1271,customer1271@yahoo.com,Pune,2024-06-10
1272,Customer_1272,customer1272@outlook.com,Delhi,2024-10-19
1273,Customer_1273,customer1273@gmail.com,Bengaluru,2024-10-28
1274,Customer_1274,customer1274@gmail.com,Delhi,2024-10-30
1275,Customer_1275,customer1275@yahoo.com,Kolkata,2024-06-08
1276,Customer_1276,customer1276@gmail.com,Delhi,2024-01-01
1277,Customer_1277,customer1277@gmail.com,Pune,2024-07-07
1278,Customer_1278,customer1278@gmail.com,Ahmedabad,2024-02-17
1279,Customer_1279,customer1279@gmail.com,Delhi,2024-01-27
1280,Customer_1280,customer1280@yahoo.com,Pune,2024-01-01
1281,Customer_1281,customer1281@yahoo.com,Ahmedabad,2024-04-27
